Plot_ID,Pedigree,LIB
PR1314_3050,Tx430/SC283 G Tanzania,PR1314_3050:2401
PR1314_3051,Tx430/SC283 G Tanzania,PR1314_3051:2402
PR1314_3052,Tx430/SC283 G Tanzania,PR1314_3052:MERGE
PR1314_3053,Tx430/SC283 G Tanzania,PR1314_3053:2404
PR1314_3055,Tx430/SC283 G Tanzania,PR1314_3055:2405
PR1314_3056,Tx430/SC283 G Tanzania,PR1314_3056:2406
PR1314_3057,Tx430/SC283 G Tanzania,PR1314_3057:2407
PR1314_3058,Tx430/SC283 G Tanzania,PR1314_3058:MERGE
PR1314_3059,Tx430/SC283 G Tanzania,PR1314_3059:2409
PR1314_3060,Tx430/SC283 G Tanzania,PR1314_3060:MERGE
PR1314_3061,Tx430/SC283 G Tanzania,PR1314_3061:2411
PR1314_3062,Tx430/SC283 G Tanzania,PR1314_3062:2412
PR1314_3063,Tx430/SC283 G Tanzania,PR1314_3063:2413
PR1314_3064,Tx430/SC283 G Tanzania,PR1314_3064:2414
PR1314_3065,Tx430/SC283 G Tanzania,PR1314_3065:2415
PR1314_3066,Tx430/SC283 G Tanzania,PR1314_3066:2416
PR1314_3067,Tx430/SC283 G Tanzania,PR1314_3067:2417
PR1314_3068,Tx430/SC283 G Tanzania,PR1314_3068:2418
PR1314_3069,Tx430/SC283 G Tanzania,PR1314_3069:2419
PR1314_3070,Tx430/SC283 G Tanzania,PR1314_3070:2420
PR1314_3071,Tx430/SC283 G Tanzania,PR1314_3071:2421
PR1314_3072,Tx430/SC283 G Tanzania,PR1314_3072:2422
PR1314_3073,Tx430/SC283 G Tanzania,PR1314_3073:2423
PR1314_3074,Tx430/SC283 G Tanzania,PR1314_3074:2424
PR1314_3075,Tx430/SC283 G Tanzania,PR1314_3075:2425
PR1314_3076,Tx430/SC283 G Tanzania,PR1314_3076:2426
PR1314_3077,Tx430/SC283 G Tanzania,PR1314_3077:2427
PR1314_3078,Tx430/SC283 G Tanzania,PR1314_3078:2428
PR1314_3079,Tx430/SC283 G Tanzania,PR1314_3079:2429
PR1314_3080,Tx430/SC283 G Tanzania,PR1314_3080:2430
PR1314_3081,Tx430/SC283 G Tanzania,PR1314_3081:MERGE
PR1314_3082,Tx430/SC283 G Tanzania,PR1314_3082:2432
PR1314_3083,Tx430/SC283 G Tanzania,PR1314_3083:2433
PR1314_3084,Tx430/SC283 G Tanzania,PR1314_3084:2434
PR1314_3085,Tx430/SC283 G Tanzania,PR1314_3085:2435
PR1314_3086,Tx430/SC283 G Tanzania,PR1314_3086:2436
PR1314_3087,Tx430/SC283 G Tanzania,PR1314_3087:2437
PR1314_3088,Tx430/SC283 G Tanzania,PR1314_3088:2438
PR1314_3089,Tx430/SC283 G Tanzania,PR1314_3089:2439
PR1314_3090,Tx430/SC283 G Tanzania,PR1314_3090:2440
PR1314_3091,Tx430/SC283 G Tanzania,PR1314_3091:2441
PR1314_3092,Tx430/SC283 G Tanzania,PR1314_3092:2442
PR1314_3093,Tx430/SC283 G Tanzania,PR1314_3093:2443
PR1314_3094,Tx430/SC283 G Tanzania,PR1314_3094:2444
PR1314_3095,Tx430/SC283 G Tanzania,PR1314_3095:2445
PR1314_3096,Tx430/SC283 G Tanzania,PR1314_3096:MERGE
PR1314_3097,Tx430/SC283 G Tanzania,PR1314_3097:2447
PR1314_3098,Tx430/SC283 G Tanzania,PR1314_3098:MERGE
PR1314_3099,Tx430/SC283 G Tanzania,PR1314_3099:MERGE
PR1314_3100,Tx430/SC283 G Tanzania,PR1314_3100:2450
PR1314_3101,Tx430/SC283 G Tanzania,PR1314_3101:2451
PR1314_3102,Tx430/SC283 G Tanzania,PR1314_3102:2452
PR1314_3103,Tx430/SC283 G Tanzania,PR1314_3103:2453
PR1314_3104,Tx430/SC283 G Tanzania,PR1314_3104:2454
PR1314_3105,Tx430/SC283 G Tanzania,PR1314_3105:2455
PR1314_3106,Tx430/SC283 G Tanzania,PR1314_3106:MERGE
PR1314_3107,Tx430/SC283 G Tanzania,PR1314_3107:2457
PR1314_3108,Tx430/SC283 G Tanzania,PR1314_3108:2458
PR1314_3109,Tx430/SC283 G Tanzania,PR1314_3109:MERGE
PR1314_3110,Tx430/SC283 G Tanzania,PR1314_3110:2460
PR1314_3111,Tx430/SC283 G Tanzania,PR1314_3111:MERGE
PR1314_3112,Tx430/SC283 G Tanzania,PR1314_3112:2462
PR1314_3113,Tx430/SC283 G Tanzania,PR1314_3113:MERGE
PR1314_3114,Tx430/SC283 G Tanzania,PR1314_3114:2464
PR1314_3115,Tx430/SC283 G Tanzania,PR1314_3115:2465
PR1314_3116,Tx430/SC283 G Tanzania,PR1314_3116:2466
PR1314_3117,Tx430/SC283 G Tanzania,PR1314_3117:MERGE
PR1314_3118,Tx430/SC283 G Tanzania,PR1314_3118:MERGE
PR1314_3119,Tx430/SC283 G Tanzania,PR1314_3119:2469
PR1314_3120,Tx430/SC283 G Tanzania,PR1314_3120:2470
PR1314_3121,Tx430/SC283 G Tanzania,PR1314_3121:2471
PR1314_3122,Tx430/SC283 G Tanzania,PR1314_3122:2472
PR1314_3123,Tx430/SC283 G Tanzania,PR1314_3123:2473
PR1314_3124,Tx430/SC283 G Tanzania,PR1314_3124:2474
PR1314_3125,Tx430/SC283 G Tanzania,PR1314_3125:MERGE
PR1314_3126,Tx430/SC283 G Tanzania,PR1314_3126:2476
PR1314_3127,Tx430/SC283 G Tanzania,PR1314_3127:2477
PR1314_3128,Tx430/SC283 G Tanzania,PR1314_3128:2478
PR1314_3129,Tx430/SC283 G Tanzania,PR1314_3129:2479
PR1314_3130,Tx430/SC283 G Tanzania,PR1314_3130:2480
PR1314_3131,Tx430/SC283 G Tanzania,PR1314_3131:2481
PR1314_3132,Tx430/SC283 G Tanzania,PR1314_3132:2482
PR1314_3133,Tx430/SC283 G Tanzania,PR1314_3133:2483
PR1314_3134,Tx430/SC283 G Tanzania,PR1314_3134:2484
PR1314_3135,Tx430/SC283 G Tanzania,PR1314_3135:MERGE
PR1314_3136,Tx430/SC283 G Tanzania,PR1314_3136:2486
PR1314_3137,Tx430/SC283 G Tanzania,PR1314_3137:2487
PR1314_3138,Tx430/SC283 G Tanzania,PR1314_3138:2488
PR1314_3139,Tx430/SC283 G Tanzania,PR1314_3139:2489
PR1314_3140,Tx430/SC283 G Tanzania,PR1314_3140:2490
PR1314_3141,Tx430/SC283 G Tanzania,PR1314_3141:2491
PR1314_3142,Tx430/SC283 G Tanzania,PR1314_3142:2492
PR1314_3143,Tx430/SC283 G Tanzania,PR1314_3143:2493
PR1314_3144,Tx430/SC283 G Tanzania,PR1314_3144:2494
PR1314_3145,Tx430/SC283 G Tanzania,PR1314_3145:2495
PR1314_3146,Tx430/SC283 G Tanzania,PR1314_3146:2496
PR1314_3147,Tx430/SC283 G Tanzania,PR1314_3147:MERGE
PR1314_3148,Tx430/SC283 G Tanzania,PR1314_3148:2499
PR1314_3149,Tx430/SC283 G Tanzania,PR1314_3149:2500
PR1314_3150,Tx430/SC283 G Tanzania,PR1314_3150:2501
PR1314_3151,Tx430/SC283 G Tanzania,PR1314_3151:MERGE
PR1314_3152,Tx430/SC283 G Tanzania,PR1314_3152:2503
PR1314_3153,Tx430/SC283 G Tanzania,PR1314_3153:2504
PR1314_3154,Tx430/SC283 G Tanzania,PR1314_3154:2505
PR1314_3155,Tx430/SC283 G Tanzania,PR1314_3155:2506
PR1314_3156,Tx430/SC283 G Tanzania,PR1314_3156:MERGE
PR1314_3157,Tx430/SC283 G Tanzania,PR1314_3157:MERGE
PR1314_3158,Tx430/SC283 G Tanzania,PR1314_3158:MERGE
PR1314_3159,Tx430/SC283 G Tanzania,PR1314_3159:2510
PR1314_3160,Tx430/SC283 G Tanzania,PR1314_3160:2511
PR1314_3161,Tx430/SC283 G Tanzania,PR1314_3161:2512
PR1314_3162,Tx430/SC283 G Tanzania,PR1314_3162:MERGE
PR1314_3163,Tx430/SC283 G Tanzania,PR1314_3163:2514
PR1314_3164,Tx430/SC283 G Tanzania,PR1314_3164:2515
PR1314_3165,Tx430/SC283 G Tanzania,PR1314_3165:MERGE
PR1314_3166,Tx430/SC283 G Tanzania,PR1314_3166:MERGE
PR1314_3167,Tx430/SC283 G Tanzania,PR1314_3167:2518
PR1314_3168,Tx430/SC283 G Tanzania,PR1314_3168:2519
PR1314_3169,Tx430/SC283 G Tanzania,PR1314_3169:MERGE
PR1314_3170,Tx430/SC283 G Tanzania,PR1314_3170:2521
PR1314_3171,Tx430/SC283 G Tanzania,PR1314_3171:2522
PR1314_3172,Tx430/SC283 G Tanzania,PR1314_3172:2523
PR1314_3173,Tx430/SC283 G Tanzania,PR1314_3173:2524
PR1314_3174,Tx430/SC283 G Tanzania,PR1314_3174:2525
PR1314_3175,Tx430/SC283 G Tanzania,PR1314_3175:MERGE
PR1314_3176,Tx430/SC283 G Tanzania,PR1314_3176:2527
PR1314_3177,Tx430/SC283 G Tanzania,PR1314_3177:MERGE
PR1314_3178,Tx430/SC283 G Tanzania,PR1314_3178:2529
PR1314_3179,Tx430/SC283 G Tanzania,PR1314_3179:2530
PR1314_3180,Tx430/SC283 G Tanzania,PR1314_3180:2531
PR1314_3181,Tx430/SC283 G Tanzania,PR1314_3181:2532
PR1314_3182,Tx430/SC283 G Tanzania,PR1314_3182:2533
PR1314_3183,Tx430/SC283 G Tanzania,PR1314_3183:MERGE
PR1314_3184,Tx430/SC283 G Tanzania,PR1314_3184:MERGE
PR1314_3185,Tx430/SC283 G Tanzania,PR1314_3185:2536
PR1314_3186,Tx430/SC283 G Tanzania,PR1314_3186:2537
PR1314_3187,Tx430/SC283 G Tanzania,PR1314_3187:MERGE
PR1314_3188,Tx430/SC283 G Tanzania,PR1314_3188:2539
PR1314_3189,Tx430/SC283 G Tanzania,PR1314_3189:2540
PR1314_3190,Tx430/SC283 G Tanzania,PR1314_3190:2541
PR1314_3191,Tx430/SC283 G Tanzania,PR1314_3191:2542
PR1314_3192,Tx430/SC283 G Tanzania,PR1314_3192:2543
PR1314_3193,Tx430/SC283 G Tanzania,PR1314_3193:2544
PR1314_3194,Tx430/SC283 G Tanzania,PR1314_3194:2545
PR1314_3195,Tx430/SC283 G Tanzania,PR1314_3195:MERGE
PR1314_3196,Tx430/SC283 G Tanzania,PR1314_3196:1677
PR1314_3197,Tx430/SC283 G Tanzania,PR1314_3197:2548
PR1314_3198,Tx430/SC283 G Tanzania,PR1314_3198:2549
PR1314_3199,Tx430/SC283 G Tanzania,PR1314_3199:2550
PR1314_3200,Tx430/SC283 G Tanzania,PR1314_3200:2551
PR1314_3201,Tx430/SC283 G Tanzania,PR1314_3201:2552
PR1314_3202,Tx430/SC283 G Tanzania,PR1314_3202:2553
PR1314_3203,Tx430/SC283 G Tanzania,PR1314_3203:2554
PR1314_3204,Tx430/SC283 G Tanzania,PR1314_3204:2555
PR1314_3205,Tx430/SC283 G Tanzania,PR1314_3205:1678
PR1314_3206,Tx430/SC283 G Tanzania,PR1314_3206:2557
PR1314_3207,Tx430/SC283 G Tanzania,PR1314_3207:MERGE
PR1314_3208,Tx430/SC283 G Tanzania,PR1314_3208:2559
PR1314_3209,Tx430/SC283 G Tanzania,PR1314_3209:2560
PR1314_3210,Tx430/SC283 G Tanzania,PR1314_3210:MERGE
PR1314_3211,Tx430/SC283 G Tanzania,PR1314_3211:2562
PR1314_3212,Tx430/SC283 G Tanzania,PR1314_3212:2563
PR1314_3213,Tx430/SC283 G Tanzania,PR1314_3213:2564
PR1314_3214,Tx430/SC283 G Tanzania,PR1314_3214:2565
PR1314_3215,Tx430/SC283 G Tanzania,PR1314_3215:2566
PR1314_3216,Tx430/SC283 G Tanzania,PR1314_3216:2567
PR1314_3217,Tx430/SC283 G Tanzania,PR1314_3217:2568
PR1314_3218,Tx430/SC283 G Tanzania,PR1314_3218:2569
PR1314_3219,Tx430/SC283 G Tanzania,PR1314_3219:MERGE
PR1314_3220,Tx430/SC283 G Tanzania,PR1314_3220:2571
PR1314_3221,Tx430/SC283 G Tanzania,PR1314_3221:2572
PR1314_3222,Tx430/SC283 G Tanzania,PR1314_3222:MERGE
PR1314_3224,Tx430/SC283 G Tanzania,PR1314_3224:2574
PR1314_3225,Tx430/SC283 G Tanzania,PR1314_3225:2575
PR1314_3226,Tx430/SC283 G Tanzania,PR1314_3226:2576
PR1314_3227,Tx430/SC283 G Tanzania,PR1314_3227:2577
PR1314_3228,Tx430/SC283 G Tanzania,PR1314_3228:MERGE
PR1314_3229,Tx430/SC283 G Tanzania,PR1314_3229:MERGE
PR1314_3230,Tx430/SC283 G Tanzania,PR1314_3230:MERGE
PR1314_3231,Tx430/SC283 G Tanzania,PR1314_3231:2581
PR1314_3232,Tx430/SC283 G Tanzania,PR1314_3232:2582
PR1314_3233,Tx430/SC283 G Tanzania,PR1314_3233:2583
PR1314_3234,Tx430/SC283 G Tanzania,PR1314_3234:2584
PR1314_3235,Tx430/SC283 G Tanzania,PR1314_3235:2585
PR1314_3236,Tx430/SC283 G Tanzania,PR1314_3236:2586
PR1314_3237,Tx430/SC283 G Tanzania,PR1314_3237:2587
PR1314_3238,Tx430/SC283 G Tanzania,PR1314_3238:2588
PR1314_3239,Tx430/SC283 G Tanzania,PR1314_3239:2589
PR1314_3240,Tx430/SC283 G Tanzania,PR1314_3240:2590
PR1314_3241,Tx430/SC283 G Tanzania,PR1314_3241:MERGE
PR1314_3242,Tx430/SC283 G Tanzania,PR1314_3242:MERGE
PR1314_3243,Tx430/SC283 G Tanzania,PR1314_3243:2594
PR1314_3244,Tx430/SC283 G Tanzania,PR1314_3244:MERGE
PR1314_3245,Tx430/SC283 G Tanzania,PR1314_3245:2596
PR1314_3246,Tx430/SC283 G Tanzania,PR1314_3246:MERGE
PR1314_3247,Tx430/SC283 G Tanzania,PR1314_3247:2598
PR1314_3248,Tx430/SC283 G Tanzania,PR1314_3248:2599
PR1314_3249,Tx430/SC283 G Tanzania,PR1314_3249:2600
PR1314_3251,Tx430/Segeolane K,PR1314_3251:2602
PR1314_3252,Tx430/Segeolane K,PR1314_3252:MERGE
PR1314_3253,Tx430/Segeolane K,PR1314_3253:MERGE
PR1314_3254,Tx430/Segeolane K,PR1314_3254:MERGE
PR1314_3255,Tx430/Segeolane K,PR1314_3255:MERGE
PR1314_3256,Tx430/Segeolane K,PR1314_3256:MERGE
PR1314_3257,Tx430/Segeolane K,PR1314_3257:2608
PR1314_3258,Tx430/Segeolane K,PR1314_3258:2609
PR1314_3259,Tx430/Segeolane K,PR1314_3259:MERGE
PR1314_3260,Tx430/Segeolane K,PR1314_3260:2611
PR1314_3261,Tx430/Segeolane K,PR1314_3261:2612
PR1314_3262,Tx430/Segeolane K,PR1314_3262:2613
PR1314_3263,Tx430/Segeolane K,PR1314_3263:MERGE
PR1314_3264,Tx430/Segeolane K,PR1314_3264:2615
PR1314_3265,Tx430/Segeolane K,PR1314_3265:MERGE
PR1314_3266,Tx430/Segeolane K,PR1314_3266:MERGE
PR1314_3267,Tx430/Segeolane K,PR1314_3267:MERGE
PR1314_3268,Tx430/Segeolane K,PR1314_3268:2619
PR1314_3269,Tx430/Segeolane K,PR1314_3269:2620
PR1314_3270,Tx430/Segeolane K,PR1314_3270:2621
PR1314_3271,Tx430/Segeolane K,PR1314_3271:2622
PR1314_3272,Tx430/Segeolane K,PR1314_3272:MERGE
PR1314_3273,Tx430/Segeolane K,PR1314_3273:2624
PR1314_3274,Tx430/Segeolane K,PR1314_3274:2625
PR1314_3275,Tx430/Segeolane K,PR1314_3275:2626
PR1314_3276,Tx430/Segeolane K,PR1314_3276:MERGE
PR1314_3277,Tx430/Segeolane K,PR1314_3277:MERGE
PR1314_3278,Tx430/Segeolane K,PR1314_3278:MERGE
PR1314_3279,Tx430/Segeolane K,PR1314_3279:MERGE
PR1314_3280,Tx430/Segeolane K,PR1314_3280:2631
PR1314_3281,Tx430/Segeolane K,PR1314_3281:2632
PR1314_3282,Tx430/Segeolane K,PR1314_3282:2633
PR1314_3283,Tx430/Segeolane K,PR1314_3283:MERGE
PR1314_3284,Tx430/Segeolane K,PR1314_3284:MERGE
PR1314_3285,Tx430/Segeolane K,PR1314_3285:2636
PR1314_3286,Tx430/Segeolane K,PR1314_3286:MERGE
PR1314_3287,Tx430/Segeolane K,PR1314_3287:MERGE
PR1314_3288,Tx430/Segeolane K,PR1314_3288:MERGE
PR1314_3289,Tx430/Segeolane K,PR1314_3289:2640
PR1314_3290,Tx430/Segeolane K,PR1314_3290:MERGE
PR1314_3291,Tx430/Segeolane K,PR1314_3291:2642
PR1314_3292,Tx430/Segeolane K,PR1314_3292:2643
PR1314_3293,Tx430/Segeolane K,PR1314_3293:2644
PR1314_3294,Tx430/Segeolane K,PR1314_3294:MERGE
PR1314_3295,Tx430/Segeolane K,PR1314_3295:MERGE
PR1314_3296,Tx430/Segeolane K,PR1314_3296:2647
PR1314_3297,Tx430/Segeolane K,PR1314_3297:MERGE
PR1314_3298,Tx430/Segeolane K,PR1314_3298:MERGE
PR1314_3299,Tx430/Segeolane K,PR1314_3299:MERGE
PR1314_3300,Tx430/Segeolane K,PR1314_3300:MERGE
PR1314_3301,Tx430/Segeolane K,PR1314_3301:2652
PR1314_3302,Tx430/Segeolane K,PR1314_3302:2653
PR1314_3303,Tx430/Segeolane K,PR1314_3303:2654
PR1314_3304,Tx430/Segeolane K,PR1314_3304:MERGE
PR1314_3305,Tx430/Segeolane K,PR1314_3305:2656
PR1314_3306,Tx430/Segeolane K,PR1314_3306:2657
PR1314_3307,Tx430/Segeolane K,PR1314_3307:2658
PR1314_3308,Tx430/Segeolane K,PR1314_3308:2659
PR1314_3309,Tx430/Segeolane K,PR1314_3309:2660
PR1314_3310,Tx430/Segeolane K,PR1314_3310:MERGE
PR1314_3311,Tx430/Segeolane K,PR1314_3311:2662
PR1314_3312,Tx430/Segeolane K,PR1314_3312:MERGE
PR1314_3313,Tx430/Segeolane K,PR1314_3313:2664
PR1314_3314,Tx430/Segeolane K,PR1314_3314:2665
PR1314_3315,Tx430/Segeolane K,PR1314_3315:2666
PR1314_3316,Tx430/Segeolane K,PR1314_3316:2667
PR1314_3317,Tx430/Segeolane K,PR1314_3317:2668
PR1314_3318,Tx430/Segeolane K,PR1314_3318:2669
PR1314_3319,Tx430/Segeolane K,PR1314_3319:2670
PR1314_3320,Tx430/Segeolane K,PR1314_3320:2671
PR1314_3321,Tx430/Segeolane K,PR1314_3321:2672
PR1314_3322,Tx430/Segeolane K,PR1314_3322:2673
PR1314_3323,Tx430/Segeolane K,PR1314_3323:2674
PR1314_3324,Tx430/Segeolane K,PR1314_3324:2675
PR1314_3325,Tx430/Segeolane K,PR1314_3325:2676
PR1314_3326,Tx430/Segeolane K,PR1314_3326:2677
PR1314_3327,Tx430/Segeolane K,PR1314_3327:MERGE
PR1314_3328,Tx430/Segeolane K,PR1314_3328:2679
PR1314_3329,Tx430/Segeolane K,PR1314_3329:2680
PR1314_3330,Tx430/Segeolane K,PR1314_3330:2681
PR1314_3331,Tx430/Segeolane K,PR1314_3331:2682
PR1314_3332,Tx430/Segeolane K,PR1314_3332:2683
PR1314_3333,Tx430/Segeolane K,PR1314_3333:2684
PR1314_3334,Tx430/Segeolane K,PR1314_3334:2685
PR1314_3335,Tx430/Segeolane K,PR1314_3335:2686
PR1314_3336,Tx430/Segeolane K,PR1314_3336:2687
PR1314_3337,Tx430/Segeolane K,PR1314_3337:MERGE
PR1314_3338,Tx430/Segeolane K,PR1314_3338:2690
PR1314_3339,Tx430/Segeolane K,PR1314_3339:2691
PR1314_3340,Tx430/Segeolane K,PR1314_3340:MERGE
PR1314_3341,Tx430/Segeolane K,PR1314_3341:2693
PR1314_3342,Tx430/Segeolane K,PR1314_3342:2694
PR1314_3343,Tx430/Segeolane K,PR1314_3343:2695
PR1314_3344,Tx430/Segeolane K,PR1314_3344:MERGE
PR1314_3345,Tx430/Segeolane K,PR1314_3345:MERGE
PR1314_3346,Tx430/Segeolane K,PR1314_3346:MERGE
PR1314_3347,Tx430/Segeolane K,PR1314_3347:2699
PR1314_3348,Tx430/Segeolane K,PR1314_3348:2700
PR1314_3349,Tx430/Segeolane K,PR1314_3349:MERGE
PR1314_3350,Tx430/Segeolane K,PR1314_3350:MERGE
PR1314_3351,Tx430/Segeolane K,PR1314_3351:2703
PR1314_3352,Tx430/Segeolane K,PR1314_3352:2704
PR1314_3353,Tx430/Segeolane K,PR1314_3353:MERGE
PR1314_3354,Tx430/Segeolane K,PR1314_3354:2706
PR1314_3355,Tx430/Segeolane K,PR1314_3355:2707
PR1314_3356,Tx430/Segeolane K,PR1314_3356:2708
PR1314_3357,Tx430/Segeolane K,PR1314_3357:2709
PR1314_3358,Tx430/Segeolane K,PR1314_3358:MERGE
PR1314_3359,Tx430/Segeolane K,PR1314_3359:2711
PR1314_3360,Tx430/Segeolane K,PR1314_3360:2712
PR1314_3361,Tx430/Segeolane K,PR1314_3361:2713
PR1314_3362,Tx430/Segeolane K,PR1314_3362:MERGE
PR1314_3363,Tx430/Segeolane K,PR1314_3363:2715
PR1314_3364,Tx430/Segeolane K,PR1314_3364:2716
PR1314_3365,Tx430/Segeolane K,PR1314_3365:2717
PR1314_3366,Tx430/Segeolane K,PR1314_3366:2718
PR1314_3367,Tx430/Segeolane K,PR1314_3367:2719
PR1314_3368,Tx430/Segeolane K,PR1314_3368:2720
PR1314_3369,Tx430/Segeolane K,PR1314_3369:2721
PR1314_3370,Tx430/Segeolane K,PR1314_3370:2722
PR1314_3371,Tx430/Segeolane K,PR1314_3371:2723
PR1314_3372,Tx430/Segeolane K,PR1314_3372:2724
PR1314_3373,Tx430/Segeolane K,PR1314_3373:2725
PR1314_3374,Tx430/Segeolane K,PR1314_3374:2726
PR1314_3375,Tx430/Segeolane K,PR1314_3375:2727
PR1314_3376,Tx430/Segeolane K,PR1314_3376:2728
PR1314_3377,Tx430/Segeolane K,PR1314_3377:2729
PR1314_3378,Tx430/Segeolane K,PR1314_3378:2730
PR1314_3379,Tx430/Segeolane K,PR1314_3379:2731
PR1314_3380,Tx430/Segeolane K,PR1314_3380:2732
PR1314_3381,Tx430/Segeolane K,PR1314_3381:2733
PR1314_3382,Tx430/Segeolane K,PR1314_3382:2734
PR1314_3383,Tx430/Segeolane K,PR1314_3383:2735
PR1314_3384,Tx430/Segeolane K,PR1314_3384:2736
PR1314_3385,Tx430/Segeolane K,PR1314_3385:2737
PR1314_3386,Tx430/Segeolane K,PR1314_3386:MERGE
PR1314_3387,Tx430/Segeolane K,PR1314_3387:2739
PR1314_3388,Tx430/Segeolane K,PR1314_3388:2740
PR1314_3389,Tx430/Segeolane K,PR1314_3389:MERGE
PR1314_3390,Tx430/Segeolane K,PR1314_3390:2742
PR1314_3391,Tx430/Segeolane K,PR1314_3391:2743
PR1314_3392,Tx430/Segeolane K,PR1314_3392:2744
PR1314_3393,Tx430/Segeolane K,PR1314_3393:2745
PR1314_3394,Tx430/Segeolane K,PR1314_3394:2746
PR1314_3396,Tx430/Segeolane K,PR1314_3396:2747
PR1314_3397,Tx430/Segeolane K,PR1314_3397:2748
PR1314_3398,Tx430/Segeolane K,PR1314_3398:2749
PR1314_3399,Tx430/Segeolane K,PR1314_3399:2750
PR1314_3400,Tx430/Segeolane K,PR1314_3400:MERGE
PR1314_3401,Tx430/Segeolane K,PR1314_3401:2752
PR1314_3402,Tx430/Segeolane K,PR1314_3402:2753
PR1314_3404,Tx430/Segeolane K,PR1314_3404:2754
PR1314_3405,Tx430/Segeolane K,PR1314_3405:2755
PR1314_3406,Tx430/Segeolane K,PR1314_3406:2756
PR1314_3407,Tx430/Segeolane K,PR1314_3407:MERGE
PR1314_3408,Tx430/Segeolane K,PR1314_3408:2758
PR1314_3409,Tx430/Segeolane K,PR1314_3409:2759
PR1314_3410,Tx430/Segeolane K,PR1314_3410:2760
PR1314_3411,Tx430/Segeolane K,PR1314_3411:2761
PR1314_3412,Tx430/Segeolane K,PR1314_3412:2762
PR1314_3413,Tx430/Segeolane K,PR1314_3413:MERGE
PR1314_3414,Tx430/Segeolane K,PR1314_3414:2764
PR1314_3415,Tx430/Segeolane K,PR1314_3415:2765
PR1314_3416,Tx430/Segeolane K,PR1314_3416:2766
PR1314_3417,Tx430/Segeolane K,PR1314_3417:2767
PR1314_3418,Tx430/Segeolane K,PR1314_3418:2768
PR1314_3419,Tx430/Segeolane K,PR1314_3419:2769
PR1314_3420,Tx430/Segeolane K,PR1314_3420:2770
PR1314_3421,Tx430/Segeolane K,PR1314_3421:2771
PR1314_3422,Tx430/Segeolane K,PR1314_3422:2772
PR1314_3423,Tx430/Segeolane K,PR1314_3423:2773
PR1314_3424,Tx430/Segeolane K,PR1314_3424:2774
PR1314_3425,Tx430/Segeolane K,PR1314_3425:2775
PR1314_3426,Tx430/Segeolane K,PR1314_3426:2776
PR1314_3427,Tx430/Segeolane K,PR1314_3427:MERGE
PR1314_3428,Tx430/Segeolane K,PR1314_3428:2778
PR1314_3429,Tx430/Segeolane K,PR1314_3429:MERGE
PR1314_3430,Tx430/Segeolane K,PR1314_3430:MERGE
PR1314_3431,Tx430/Segeolane K,PR1314_3431:MERGE
PR1314_3432,Tx430/Segeolane K,PR1314_3432:2782
PR1314_3433,Tx430/Segeolane K,PR1314_3433:2783
PR1314_3434,Tx430/Segeolane K,PR1314_3434:MERGE
PR1314_3435,Tx430/Segeolane K,PR1314_3435:2786
PR1314_3436,Tx430/Segeolane K,PR1314_3436:MERGE
PR1314_3437,Tx430/Segeolane K,PR1314_3437:MERGE
PR1314_3438,Tx430/Segeolane K,PR1314_3438:MERGE
PR1314_3439,Tx430/Segeolane K,PR1314_3439:2790
PR1314_3440,Tx430/Segeolane K,PR1314_3440:2791
PR1314_3441,Tx430/Segeolane K,PR1314_3441:MERGE
PR1314_3444,Tx430/Segeolane K,PR1314_3444:2794
PR1314_3445,Tx430/Segeolane K,PR1314_3445:2795
PR1314_3446,Tx430/Segeolane K,PR1314_3446:MERGE
PR1314_3447,Tx430/Segeolane K,PR1314_3447:MERGE
PR1314_3448,Tx430/Segeolane K,PR1314_3448:MERGE
PR1314_3449,Tx430/Segeolane K,PR1314_3449:2799
PR1314_3450,Tx430/Segeolane K,PR1314_3450:MERGE
PR1314_3451,Tx430/Segeolane K,PR1314_3451:2801
PR1314_3452,Tx430/Segeolane K,PR1314_3452:2802
PR1314_3453,Tx430/Segeolane K,PR1314_3453:2803
PR1314_3454,Tx430/Segeolane K,PR1314_3454:2804
PR1314_3455,Tx430/Segeolane K,PR1314_3455:2805
PR1314_3456,Tx430/Segeolane K,PR1314_3456:MERGE
PR1314_3457,Tx430/Segeolane K,PR1314_3457:2807
PR1314_3458,Tx430/Segeolane K,PR1314_3458:MERGE
PR1314_3459,Tx430/Segeolane K,PR1314_3459:2809
PR1314_3460,Tx430/Segeolane K,PR1314_3460:2810
PR1314_3461,Tx430/Segeolane K,PR1314_3461:MERGE
PR1314_3462,Tx430/Segeolane K,PR1314_3462:2812
PR1314_3463,Tx430/Segeolane K,PR1314_3463:2813
PR1314_3464,Tx430/Segeolane K,PR1314_3464:2814
PR1314_3465,Tx430/Segeolane K,PR1314_3465:MERGE
PR1314_3466,Tx430/Segeolane K,PR1314_3466:MERGE
PR1314_3467,Tx430/Segeolane K,PR1314_3467:MERGE
PR1314_3468,Tx430/Segeolane K,PR1314_3468:MERGE
PR1314_3469,Tx430/Segeolane K,PR1314_3469:2819
PR1314_3470,Tx430/Segeolane K,PR1314_3470:2820
PR1314_3472,Tx430/Segeolane K,PR1314_3472:2821
PR1314_3473,Tx430/Segeolane K,PR1314_3473:2822
PR1314_3474,Tx430/Segeolane K,PR1314_3474:MERGE
PR1314_3475,Tx430/Segeolane K,PR1314_3475:2824
